label,hyper,coin_key,tf,timestamp,open,high,low,close,volume
PENGU,PENGU-USDC,PENGU,1m,1773353940000,0.007213,0.007213,0.007213,0.007213,2734.0
PENGU,PENGU-USDC,PENGU,1m,1773354000000,0.00721,0.00721,0.00721,0.00721,28442.0
PENGU,PENGU-USDC,PENGU,1m,1773354060000,0.007204,0.007204,0.007204,0.007204,2514.0
PENGU,PENGU-USDC,PENGU,1m,1773354120000,0.007206,0.007206,0.007203,0.007203,126503.0
PENGU,PENGU-USDC,PENGU,1m,1773354180000,0.007203,0.007204,0.007202,0.007202,12575.0
PENGU,PENGU-USDC,PENGU,1m,1773354240000,0.007201,0.007201,0.0072,0.0072,106014.0
PENGU,PENGU-USDC,PENGU,1m,1773354300000,0.00722,0.00722,0.007216,0.007218,50280.0
PENGU,PENGU-USDC,PENGU,1m,1773354360000,0.007212,0.007214,0.00721,0.007214,173962.0
PENGU,PENGU-USDC,PENGU,1m,1773354420000,0.007214,0.007214,0.007214,0.007214,0.0
PENGU,PENGU-USDC,PENGU,1m,1773354480000,0.007206,0.007206,0.0072,0.007203,301485.0
PENGU,PENGU-USDC,PENGU,1m,1773354540000,0.007203,0.007203,0.007203,0.007203,0.0
PENGU,PENGU-USDC,PENGU,1m,1773354600000,0.007204,0.007208,0.007204,0.007208,5215.0
PENGU,PENGU-USDC,PENGU,1m,1773354660000,0.007203,0.007203,0.007203,0.007203,2846.0
PENGU,PENGU-USDC,PENGU,1m,1773354720000,0.007202,0.007203,0.007197,0.007197,230684.0
PENGU,PENGU-USDC,PENGU,1m,1773354780000,0.007196,0.007196,0.007196,0.007196,8777.0
PENGU,PENGU-USDC,PENGU,1m,1773354840000,0.007193,0.007193,0.007186,0.007186,431005.0
PENGU,PENGU-USDC,PENGU,1m,1773354900000,0.007186,0.007186,0.007186,0.007186,3355.0
PENGU,PENGU-USDC,PENGU,1m,1773354960000,0.00719,0.00719,0.00719,0.00719,7136.0
PENGU,PENGU-USDC,PENGU,1m,1773355020000,0.007199,0.007199,0.007199,0.007199,2427.0
PENGU,PENGU-USDC,PENGU,1m,1773355080000,0.0072,0.007201,0.007199,0.007199,128302.0
PENGU,PENGU-USDC,PENGU,1m,1773355140000,0.007199,0.007203,0.007198,0.007198,10886.0
PENGU,PENGU-USDC,PENGU,1m,1773355200000,0.007192,0.007192,0.007188,0.007192,222417.0
PENGU,PENGU-USDC,PENGU,1m,1773355260000,0.007194,0.007194,0.007194,0.007194,4330.0
PENGU,PENGU-USDC,PENGU,1m,1773355320000,0.007192,0.007194,0.007192,0.007194,4970.0
PENGU,PENGU-USDC,PENGU,1m,1773355380000,0.007195,0.007195,0.007195,0.007195,4845.0
PENGU,PENGU-USDC,PENGU,1m,1773355440000,0.007192,0.007192,0.007192,0.007192,25002.0
PENGU,PENGU-USDC,PENGU,1m,1773355500000,0.00719,0.00719,0.00719,0.00719,2360.0
PENGU,PENGU-USDC,PENGU,1m,1773355560000,0.007188,0.007191,0.007185,0.007185,15970.0
PENGU,PENGU-USDC,PENGU,1m,1773355620000,0.007185,0.007185,0.007185,0.007185,38353.0
PENGU,PENGU-USDC,PENGU,1m,1773355680000,0.007185,0.007185,0.007185,0.007185,0.0
PENGU,PENGU-USDC,PENGU,1m,1773355740000,0.00718,0.00718,0.00717,0.00717,136727.0
PENGU,PENGU-USDC,PENGU,1m,1773355800000,0.00717,0.00717,0.00717,0.00717,0.0
PENGU,PENGU-USDC,PENGU,1m,1773355860000,0.007171,0.007171,0.00717,0.00717,24307.0
PENGU,PENGU-USDC,PENGU,1m,1773355920000,0.007165,0.007165,0.007165,0.007165,7270.0
PENGU,PENGU-USDC,PENGU,1m,1773355980000,0.007169,0.007169,0.007163,0.007163,6383.0
PENGU,PENGU-USDC,PENGU,1m,1773356040000,0.007161,0.007161,0.00716,0.00716,11041.0
PENGU,PENGU-USDC,PENGU,1m,1773356100000,0.00718,0.007182,0.00718,0.007182,17131.0
PENGU,PENGU-USDC,PENGU,1m,1773356160000,0.007178,0.007178,0.007178,0.007178,5792.0
PENGU,PENGU-USDC,PENGU,1m,1773356220000,0.007176,0.007176,0.007176,0.007176,4990.0
PENGU,PENGU-USDC,PENGU,1m,1773356280000,0.007173,0.007173,0.007173,0.007173,3290.0
PENGU,PENGU-USDC,PENGU,1m,1773356340000,0.007175,0.007193,0.007174,0.007193,593588.0
PENGU,PENGU-USDC,PENGU,1m,1773356400000,0.007193,0.00721,0.007193,0.0072,815114.0
PENGU,PENGU-USDC,PENGU,1m,1773356460000,0.007203,0.00722,0.007203,0.007217,143406.0
PENGU,PENGU-USDC,PENGU,1m,1773356520000,0.007217,0.007217,0.007217,0.007217,0.0
PENGU,PENGU-USDC,PENGU,1m,1773356580000,0.007224,0.007233,0.007224,0.007233,153920.0
PENGU,PENGU-USDC,PENGU,1m,1773356640000,0.00724,0.00729,0.00724,0.007279,5421671.0
PENGU,PENGU-USDC,PENGU,1m,1773356700000,0.007275,0.007276,0.007246,0.007252,449192.0
PENGU,PENGU-USDC,PENGU,1m,1773356760000,0.007249,0.00726,0.007248,0.00726,70272.0
PENGU,PENGU-USDC,PENGU,1m,1773356820000,0.007264,0.007264,0.007257,0.00726,10804.0
PENGU,PENGU-USDC,PENGU,1m,1773356880000,0.007259,0.007259,0.007252,0.007252,51755.0
PENGU,PENGU-USDC,PENGU,1m,1773356940000,0.007247,0.00725,0.007244,0.00725,20917.0
PENGU,PENGU-USDC,PENGU,1m,1773357000000,0.007244,0.007245,0.00724,0.00724,1544092.0
PENGU,PENGU-USDC,PENGU,1m,1773357060000,0.007247,0.007252,0.007245,0.007245,46353.0
PENGU,PENGU-USDC,PENGU,1m,1773357120000,0.007251,0.007251,0.007251,0.007251,1448.0
PENGU,PENGU-USDC,PENGU,1m,1773357180000,0.007246,0.007252,0.007246,0.007251,16373.0
PENGU,PENGU-USDC,PENGU,1m,1773357240000,0.007256,0.007256,0.007248,0.007248,172203.0
PENGU,PENGU-USDC,PENGU,1m,1773357300000,0.007245,0.007245,0.007243,0.007243,8989.0
PENGU,PENGU-USDC,PENGU,1m,1773357360000,0.007239,0.007239,0.007233,0.007237,31058.0
PENGU,PENGU-USDC,PENGU,1m,1773357420000,0.007231,0.007231,0.007231,0.007231,19515.0
PENGU,PENGU-USDC,PENGU,1m,1773357480000,0.00723,0.00723,0.007226,0.007226,8616.0
PENGU,PENGU-USDC,PENGU,1m,1773357540000,0.007233,0.007233,0.007231,0.007231,133163.0
PENGU,PENGU-USDC,PENGU,1m,1773357600000,0.007236,0.007236,0.007236,0.007236,2629.0
PENGU,PENGU-USDC,PENGU,1m,1773357660000,0.007248,0.007248,0.007244,0.007244,4874.0
PENGU,PENGU-USDC,PENGU,1m,1773357720000,0.007247,0.00725,0.007247,0.007249,40557.0
PENGU,PENGU-USDC,PENGU,1m,1773357780000,0.007242,0.007242,0.007226,0.007226,140430.0
PENGU,PENGU-USDC,PENGU,1m,1773357840000,0.00722,0.00722,0.007216,0.007216,8899.0
PENGU,PENGU-USDC,PENGU,1m,1773357900000,0.007221,0.00723,0.007221,0.00723,11127.0
PENGU,PENGU-USDC,PENGU,1m,1773357960000,0.007228,0.007228,0.007223,0.007223,22812.0
PENGU,PENGU-USDC,PENGU,1m,1773358020000,0.007223,0.007223,0.007218,0.007218,196705.0
PENGU,PENGU-USDC,PENGU,1m,1773358080000,0.007213,0.007213,0.007213,0.007213,2629.0
PENGU,PENGU-USDC,PENGU,1m,1773358140000,0.007219,0.007219,0.007217,0.007217,6392.0
PENGU,PENGU-USDC,PENGU,1m,1773358200000,0.007213,0.007216,0.007213,0.007216,27437.0
PENGU,PENGU-USDC,PENGU,1m,1773358260000,0.007211,0.007211,0.0072,0.007208,521065.0
PENGU,PENGU-USDC,PENGU,1m,1773358320000,0.007215,0.007215,0.007212,0.007212,369262.0
PENGU,PENGU-USDC,PENGU,1m,1773358380000,0.007213,0.007215,0.007213,0.007214,305401.0
PENGU,PENGU-USDC,PENGU,1m,1773358440000,0.007212,0.007214,0.007211,0.007214,180770.0
PENGU,PENGU-USDC,PENGU,1m,1773358500000,0.007213,0.007213,0.007212,0.007212,128701.0
PENGU,PENGU-USDC,PENGU,1m,1773358560000,0.007212,0.007212,0.007212,0.007212,0.0
PENGU,PENGU-USDC,PENGU,1m,1773358620000,0.007216,0.007216,0.007216,0.007216,2289.0
PENGU,PENGU-USDC,PENGU,1m,1773358680000,0.00722,0.007221,0.00722,0.007221,174587.0
PENGU,PENGU-USDC,PENGU,1m,1773358740000,0.007225,0.007228,0.007225,0.007225,10960.0
PENGU,PENGU-USDC,PENGU,1m,1773358800000,0.00723,0.00723,0.00723,0.00723,1522.0
PENGU,PENGU-USDC,PENGU,1m,1773358860000,0.007229,0.007235,0.007229,0.00723,312829.0
PENGU,PENGU-USDC,PENGU,1m,1773358920000,0.007237,0.007237,0.007237,0.007237,16118.0
PENGU,PENGU-USDC,PENGU,1m,1773358980000,0.007239,0.00724,0.007239,0.00724,77651.0
PENGU,PENGU-USDC,PENGU,1m,1773359040000,0.007241,0.007241,0.007241,0.007241,2287.0
PENGU,PENGU-USDC,PENGU,1m,1773359100000,0.00725,0.00725,0.00724,0.00724,61208.0
PENGU,PENGU-USDC,PENGU,1m,1773359160000,0.007238,0.007238,0.007223,0.007223,90442.0
PENGU,PENGU-USDC,PENGU,1m,1773359220000,0.00723,0.00723,0.00723,0.00723,16118.0
PENGU,PENGU-USDC,PENGU,1m,1773359280000,0.007234,0.007236,0.007234,0.007234,8085.0
PENGU,PENGU-USDC,PENGU,1m,1773359340000,0.007232,0.007235,0.007232,0.007235,17545.0
PENGU,PENGU-USDC,PENGU,1m,1773359400000,0.007238,0.007242,0.007237,0.007241,206728.0
PENGU,PENGU-USDC,PENGU,1m,1773359460000,0.007237,0.007237,0.007231,0.007231,48952.0
PENGU,PENGU-USDC,PENGU,1m,1773359520000,0.007231,0.007231,0.007231,0.007231,0.0
PENGU,PENGU-USDC,PENGU,1m,1773359580000,0.007232,0.007236,0.007232,0.007236,6465.0
PENGU,PENGU-USDC,PENGU,1m,1773359640000,0.007233,0.007233,0.007226,0.007226,126029.0
PENGU,PENGU-USDC,PENGU,1m,1773359700000,0.007226,0.007226,0.007216,0.007216,101240.0
PENGU,PENGU-USDC,PENGU,1m,1773359760000,0.007211,0.007211,0.00721,0.00721,5085.0
PENGU,PENGU-USDC,PENGU,1m,1773359820000,0.007203,0.007203,0.007203,0.007203,2121.0
PENGU,PENGU-USDC,PENGU,1m,1773359880000,0.007208,0.007208,0.007206,0.007206,224106.0
PENGU,PENGU-USDC,PENGU,1m,1773359940000,0.007205,0.007211,0.007205,0.007211,121489.0
PENGU,PENGU-USDC,PENGU,1m,1773360000000,0.007215,0.007225,0.007215,0.007218,2081399.0
PENGU,PENGU-USDC,PENGU,1m,1773360060000,0.007218,0.007218,0.007199,0.007199,649543.0
PENGU,PENGU-USDC,PENGU,1m,1773360120000,0.007196,0.007196,0.007192,0.007195,65413.0
PENGU,PENGU-USDC,PENGU,1m,1773360180000,0.0072,0.0072,0.007197,0.007197,56648.0
PENGU,PENGU-USDC,PENGU,1m,1773360240000,0.007196,0.007197,0.007196,0.007197,56648.0
PENGU,PENGU-USDC,PENGU,1m,1773360300000,0.007197,0.007197,0.007197,0.007197,28324.0
PENGU,PENGU-USDC,PENGU,1m,1773360360000,0.007198,0.007198,0.007198,0.007198,77104.0
PENGU,PENGU-USDC,PENGU,1m,1773360420000,0.007197,0.007197,0.007197,0.007197,22471.0
PENGU,PENGU-USDC,PENGU,1m,1773360480000,0.007209,0.007209,0.007197,0.007197,79117.0
PENGU,PENGU-USDC,PENGU,1m,1773360540000,0.007204,0.007204,0.007204,0.007204,7987.0
PENGU,PENGU-USDC,PENGU,1m,1773360600000,0.007208,0.007219,0.007205,0.007219,273753.0
PENGU,PENGU-USDC,PENGU,1m,1773360660000,0.00722,0.007222,0.007218,0.007222,244407.0
PENGU,PENGU-USDC,PENGU,1m,1773360720000,0.007222,0.007241,0.007221,0.007241,514057.0
PENGU,PENGU-USDC,PENGU,1m,1773360780000,0.007246,0.007262,0.007246,0.007259,799965.0
PENGU,PENGU-USDC,PENGU,1m,1773360840000,0.007256,0.007263,0.007256,0.007263,168746.0
PENGU,PENGU-USDC,PENGU,1m,1773360900000,0.00727,0.007329,0.00727,0.007313,2772819.0
PENGU,PENGU-USDC,PENGU,1m,1773360960000,0.00733,0.00735,0.007326,0.00735,1577855.0
PENGU,PENGU-USDC,PENGU,1m,1773361020000,0.007354,0.00737,0.007336,0.007336,304746.0
PENGU,PENGU-USDC,PENGU,1m,1773361080000,0.007341,0.007342,0.007312,0.007318,398033.0
PENGU,PENGU-USDC,PENGU,1m,1773361140000,0.007318,0.007318,0.007306,0.007312,127179.0
PENGU,PENGU-USDC,PENGU,1m,1773361200000,0.007313,0.00733,0.007304,0.00733,1211549.0
PENGU,PENGU-USDC,PENGU,1m,1773361260000,0.007326,0.00738,0.007326,0.007373,578637.0
PENGU,PENGU-USDC,PENGU,1m,1773361320000,0.007369,0.007396,0.007369,0.007387,671080.0
PENGU,PENGU-USDC,PENGU,1m,1773361380000,0.007403,0.007416,0.007392,0.007392,1110643.0
PENGU,PENGU-USDC,PENGU,1m,1773361440000,0.007381,0.007391,0.00738,0.007391,68205.0
PENGU,PENGU-USDC,PENGU,1m,1773361500000,0.007392,0.007392,0.00739,0.00739,4027.0
PENGU,PENGU-USDC,PENGU,1m,1773361560000,0.007404,0.007408,0.007394,0.007408,44158.0
PENGU,PENGU-USDC,PENGU,1m,1773361620000,0.007403,0.007403,0.007381,0.007386,109447.0
PENGU,PENGU-USDC,PENGU,1m,1773361680000,0.007382,0.007382,0.00737,0.007374,137939.0
PENGU,PENGU-USDC,PENGU,1m,1773361740000,0.007374,0.00739,0.007374,0.00739,57964.0
PENGU,PENGU-USDC,PENGU,1m,1773361800000,0.007402,0.007432,0.007402,0.007421,1179025.0
PENGU,PENGU-USDC,PENGU,1m,1773361860000,0.007436,0.007464,0.007435,0.007464,333641.0
PENGU,PENGU-USDC,PENGU,1m,1773361920000,0.007457,0.007457,0.007442,0.007442,15937.0
PENGU,PENGU-USDC,PENGU,1m,1773361980000,0.007456,0.007477,0.007454,0.007454,167120.0
PENGU,PENGU-USDC,PENGU,1m,1773362040000,0.007447,0.007454,0.007446,0.007454,19990.0
PENGU,PENGU-USDC,PENGU,1m,1773362100000,0.007452,0.007452,0.007443,0.007443,16730.0
PENGU,PENGU-USDC,PENGU,1m,1773362160000,0.00744,0.007441,0.007414,0.007414,27357.0
PENGU,PENGU-USDC,PENGU,1m,1773362220000,0.007413,0.007413,0.007381,0.007383,493022.0
PENGU,PENGU-USDC,PENGU,1m,1773362280000,0.007381,0.007381,0.007381,0.007381,4813.0
PENGU,PENGU-USDC,PENGU,1m,1773362340000,0.007379,0.007379,0.007375,0.007375,65531.0
PENGU,PENGU-USDC,PENGU,1m,1773362400000,0.007375,0.007375,0.007375,0.007375,0.0
PENGU,PENGU-USDC,PENGU,1m,1773362460000,0.00739,0.00739,0.007359,0.007359,141870.0
PENGU,PENGU-USDC,PENGU,1m,1773362520000,0.007355,0.007365,0.007349,0.007363,335276.0
PENGU,PENGU-USDC,PENGU,1m,1773362580000,0.007358,0.007358,0.007354,0.007354,229058.0
PENGU,PENGU-USDC,PENGU,1m,1773362640000,0.007351,0.007351,0.007348,0.007348,8930.0
PENGU,PENGU-USDC,PENGU,1m,1773362700000,0.007345,0.007351,0.00733,0.00733,138618.0
PENGU,PENGU-USDC,PENGU,1m,1773362760000,0.007329,0.007329,0.007326,0.007327,14533.0
PENGU,PENGU-USDC,PENGU,1m,1773362820000,0.00732,0.00732,0.007313,0.00732,78324.0
PENGU,PENGU-USDC,PENGU,1m,1773362880000,0.007326,0.007326,0.00732,0.00732,7627.0
PENGU,PENGU-USDC,PENGU,1m,1773362940000,0.007325,0.007326,0.007315,0.007315,238756.0
PENGU,PENGU-USDC,PENGU,1m,1773363000000,0.007337,0.007337,0.007337,0.007337,99966.0
PENGU,PENGU-USDC,PENGU,1m,1773363060000,0.007336,0.007336,0.007327,0.007327,134620.0
PENGU,PENGU-USDC,PENGU,1m,1773363120000,0.007321,0.007321,0.007314,0.007315,318069.0
PENGU,PENGU-USDC,PENGU,1m,1773363180000,0.007311,0.00733,0.007309,0.00733,1803024.0
PENGU,PENGU-USDC,PENGU,1m,1773363240000,0.007336,0.007339,0.00731,0.00731,514553.0
PENGU,PENGU-USDC,PENGU,1m,1773363300000,0.007312,0.007312,0.007312,0.007312,2185.0
PENGU,PENGU-USDC,PENGU,1m,1773363360000,0.007321,0.007322,0.007316,0.007319,30588.0
PENGU,PENGU-USDC,PENGU,1m,1773363420000,0.007316,0.007316,0.007316,0.007316,1852.0
PENGU,PENGU-USDC,PENGU,1m,1773363480000,0.007318,0.007322,0.007317,0.007322,409850.0
PENGU,PENGU-USDC,PENGU,1m,1773363540000,0.00733,0.00734,0.00733,0.00734,3000.0
PENGU,PENGU-USDC,PENGU,1m,1773363600000,0.007338,0.00737,0.007337,0.00737,1478087.0
PENGU,PENGU-USDC,PENGU,1m,1773363660000,0.007369,0.00738,0.007369,0.007378,186960.0
PENGU,PENGU-USDC,PENGU,1m,1773363720000,0.007374,0.007374,0.007365,0.007365,27216.0
PENGU,PENGU-USDC,PENGU,1m,1773363780000,0.007364,0.007364,0.007361,0.007361,36954.0
PENGU,PENGU-USDC,PENGU,1m,1773363840000,0.007368,0.007381,0.007368,0.007376,12891.0
PENGU,PENGU-USDC,PENGU,1m,1773363900000,0.007367,0.007367,0.007367,0.007367,2257.0
PENGU,PENGU-USDC,PENGU,1m,1773363960000,0.007388,0.007394,0.007388,0.007394,7431.0
PENGU,PENGU-USDC,PENGU,1m,1773364020000,0.007402,0.007402,0.007394,0.007394,26508.0
PENGU,PENGU-USDC,PENGU,1m,1773364080000,0.007394,0.007394,0.007394,0.007394,0.0
PENGU,PENGU-USDC,PENGU,1m,1773364140000,0.007394,0.007403,0.007394,0.007401,10718.0
PENGU,PENGU-USDC,PENGU,1m,1773364200000,0.007401,0.007401,0.007401,0.007401,53616.0
PENGU,PENGU-USDC,PENGU,1m,1773364260000,0.007407,0.007407,0.007398,0.007398,51067.0
PENGU,PENGU-USDC,PENGU,1m,1773364320000,0.007394,0.007394,0.007388,0.007388,39529.0
PENGU,PENGU-USDC,PENGU,1m,1773364380000,0.007393,0.007393,0.007388,0.007388,88756.0
PENGU,PENGU-USDC,PENGU,1m,1773364440000,0.007392,0.007392,0.00739,0.00739,41524.0
PENGU,PENGU-USDC,PENGU,1m,1773364500000,0.007383,0.007389,0.007379,0.007389,369343.0
PENGU,PENGU-USDC,PENGU,1m,1773364560000,0.007389,0.007389,0.007389,0.007389,11256.0
PENGU,PENGU-USDC,PENGU,1m,1773364620000,0.007403,0.007403,0.007389,0.007389,29355.0
PENGU,PENGU-USDC,PENGU,1m,1773364680000,0.0074,0.0074,0.007393,0.007395,76724.0
PENGU,PENGU-USDC,PENGU,1m,1773364740000,0.007397,0.007397,0.00739,0.00739,12439.0
PENGU,PENGU-USDC,PENGU,1m,1773364800000,0.00739,0.00739,0.00739,0.00739,0.0
PENGU,PENGU-USDC,PENGU,1m,1773364860000,0.007403,0.007403,0.007381,0.007381,35336.0
PENGU,PENGU-USDC,PENGU,1m,1773364920000,0.007379,0.007379,0.007368,0.007368,63320.0
PENGU,PENGU-USDC,PENGU,1m,1773364980000,0.007368,0.007368,0.007368,0.007368,205144.0
PENGU,PENGU-USDC,PENGU,1m,1773365040000,0.007367,0.007367,0.007367,0.007367,39408.0
PENGU,PENGU-USDC,PENGU,1m,1773365100000,0.00737,0.00737,0.00737,0.00737,2456.0
PENGU,PENGU-USDC,PENGU,1m,1773365160000,0.007373,0.007373,0.007373,0.007373,2250.0
PENGU,PENGU-USDC,PENGU,1m,1773365220000,0.00738,0.007392,0.00738,0.007389,44356.0
PENGU,PENGU-USDC,PENGU,1m,1773365280000,0.007397,0.007397,0.00739,0.00739,26737.0
PENGU,PENGU-USDC,PENGU,1m,1773365340000,0.007382,0.007382,0.007378,0.007378,30493.0
PENGU,PENGU-USDC,PENGU,1m,1773365400000,0.007378,0.007378,0.007378,0.007378,13884.0
PENGU,PENGU-USDC,PENGU,1m,1773365460000,0.007378,0.007378,0.007378,0.007378,0.0
PENGU,PENGU-USDC,PENGU,1m,1773365520000,0.00739,0.007391,0.00739,0.00739,26462.0
PENGU,PENGU-USDC,PENGU,1m,1773365580000,0.007387,0.00739,0.007387,0.00739,13629.0
PENGU,PENGU-USDC,PENGU,1m,1773365640000,0.007393,0.007393,0.007393,0.007393,21418.0
PENGU,PENGU-USDC,PENGU,1m,1773365700000,0.007383,0.007383,0.007383,0.007383,5510.0
PENGU,PENGU-USDC,PENGU,1m,1773365760000,0.00738,0.00738,0.007368,0.007368,544777.0
PENGU,PENGU-USDC,PENGU,1m,1773365820000,0.007374,0.007383,0.007374,0.00738,2590352.0
PENGU,PENGU-USDC,PENGU,1m,1773365880000,0.007372,0.007372,0.007359,0.007361,268374.0
PENGU,PENGU-USDC,PENGU,1m,1773365940000,0.007364,0.007364,0.007364,0.007364,2118.0
PENGU,PENGU-USDC,PENGU,1m,1773366000000,0.00737,0.007399,0.00737,0.007399,2337250.0
PENGU,PENGU-USDC,PENGU,1m,1773366060000,0.007403,0.007405,0.007403,0.007405,7118.0
PENGU,PENGU-USDC,PENGU,1m,1773366120000,0.0074,0.007427,0.007399,0.007427,195984.0
PENGU,PENGU-USDC,PENGU,1m,1773366180000,0.007422,0.007422,0.007422,0.007422,3193.0
PENGU,PENGU-USDC,PENGU,1m,1773366240000,0.007431,0.007439,0.00743,0.007438,801038.0
PENGU,PENGU-USDC,PENGU,1m,1773366300000,0.007434,0.00744,0.007434,0.00744,86792.0
PENGU,PENGU-USDC,PENGU,1m,1773366360000,0.007442,0.007446,0.007442,0.007446,85596.0
PENGU,PENGU-USDC,PENGU,1m,1773366420000,0.007441,0.007441,0.00744,0.00744,33016.0
PENGU,PENGU-USDC,PENGU,1m,1773366480000,0.007442,0.007445,0.00744,0.007445,195422.0
PENGU,PENGU-USDC,PENGU,1m,1773366540000,0.007439,0.007442,0.007438,0.007442,342939.0
PENGU,PENGU-USDC,PENGU,1m,1773366600000,0.007447,0.007451,0.007434,0.007434,232228.0
PENGU,PENGU-USDC,PENGU,1m,1773366660000,0.007435,0.007435,0.007434,0.007434,4431.0
PENGU,PENGU-USDC,PENGU,1m,1773366720000,0.007434,0.007434,0.007434,0.007434,0.0
PENGU,PENGU-USDC,PENGU,1m,1773366780000,0.007432,0.007433,0.007429,0.007429,89642.0
PENGU,PENGU-USDC,PENGU,1m,1773366840000,0.007439,0.007439,0.007439,0.007439,2520.0
PENGU,PENGU-USDC,PENGU,1m,1773366900000,0.00745,0.00745,0.007437,0.007445,56719.0
PENGU,PENGU-USDC,PENGU,1m,1773366960000,0.00745,0.007451,0.00745,0.007451,10078.0
PENGU,PENGU-USDC,PENGU,1m,1773367020000,0.007447,0.007447,0.007447,0.007447,39502.0
PENGU,PENGU-USDC,PENGU,1m,1773367080000,0.007446,0.007446,0.00744,0.00744,15572.0
PENGU,PENGU-USDC,PENGU,1m,1773367140000,0.007446,0.007447,0.007441,0.007441,314356.0
PENGU,PENGU-USDC,PENGU,1m,1773367200000,0.00745,0.00745,0.007429,0.007429,69431.0
PENGU,PENGU-USDC,PENGU,1m,1773367260000,0.007434,0.007435,0.007432,0.007435,412011.0
PENGU,PENGU-USDC,PENGU,1m,1773367320000,0.007427,0.007427,0.007427,0.007427,4993.0
PENGU,PENGU-USDC,PENGU,1m,1773367380000,0.007427,0.007427,0.007427,0.007427,0.0
PENGU,PENGU-USDC,PENGU,1m,1773367440000,0.007425,0.007428,0.007417,0.007417,889112.0
PENGU,PENGU-USDC,PENGU,1m,1773367500000,0.007424,0.007424,0.007424,0.007424,39967.0
PENGU,PENGU-USDC,PENGU,1m,1773367560000,0.007428,0.007428,0.007428,0.007428,8894.0
PENGU,PENGU-USDC,PENGU,1m,1773367620000,0.007428,0.007428,0.007414,0.007414,67562.0
PENGU,PENGU-USDC,PENGU,1m,1773367680000,0.007418,0.00742,0.007418,0.00742,17123.0
PENGU,PENGU-USDC,PENGU,1m,1773367740000,0.007415,0.007415,0.00741,0.007411,47532.0
PENGU,PENGU-USDC,PENGU,1m,1773367800000,0.007412,0.007412,0.007412,0.007412,12538.0
PENGU,PENGU-USDC,PENGU,1m,1773367860000,0.007424,0.007424,0.007415,0.00742,312410.0
PENGU,PENGU-USDC,PENGU,1m,1773367920000,0.007416,0.007416,0.007405,0.007405,103182.0
PENGU,PENGU-USDC,PENGU,1m,1773367980000,0.007405,0.007405,0.007405,0.007405,0.0
PENGU,PENGU-USDC,PENGU,1m,1773368040000,0.007409,0.007409,0.007402,0.007406,526270.0
PENGU,PENGU-USDC,PENGU,1m,1773368100000,0.007411,0.007411,0.007411,0.007411,17081.0
PENGU,PENGU-USDC,PENGU,1m,1773368160000,0.007404,0.007404,0.007395,0.007395,36217.0
PENGU,PENGU-USDC,PENGU,1m,1773368220000,0.007392,0.007392,0.00737,0.00737,237948.0
PENGU,PENGU-USDC,PENGU,1m,1773368280000,0.007369,0.007369,0.007369,0.007369,1460.0
PENGU,PENGU-USDC,PENGU,1m,1773368340000,0.007386,0.007392,0.007378,0.007392,21259.0
PENGU,PENGU-USDC,PENGU,1m,1773368400000,0.00739,0.00739,0.007374,0.007378,233339.0
PENGU,PENGU-USDC,PENGU,1m,1773368460000,0.007379,0.00738,0.007367,0.007367,71901.0
PENGU,PENGU-USDC,PENGU,1m,1773368520000,0.007367,0.007371,0.007367,0.007371,4939.0
PENGU,PENGU-USDC,PENGU,1m,1773368580000,0.007379,0.007379,0.007378,0.007378,200445.0
PENGU,PENGU-USDC,PENGU,1m,1773368640000,0.007374,0.007374,0.007371,0.007371,10722.0
PENGU,PENGU-USDC,PENGU,1m,1773368700000,0.007376,0.007376,0.007376,0.007376,2380.0
PENGU,PENGU-USDC,PENGU,1m,1773368760000,0.007374,0.007374,0.00737,0.00737,11955.0
PENGU,PENGU-USDC,PENGU,1m,1773368820000,0.007369,0.007369,0.007369,0.007369,2242.0
PENGU,PENGU-USDC,PENGU,1m,1773368880000,0.00737,0.00737,0.00737,0.00737,2100.0
PENGU,PENGU-USDC,PENGU,1m,1773368940000,0.00737,0.00737,0.00737,0.00737,2529.0
PENGU,PENGU-USDC,PENGU,1m,1773369000000,0.007367,0.007371,0.007367,0.007371,6246.0
PENGU,PENGU-USDC,PENGU,1m,1773369060000,0.007377,0.00738,0.007374,0.007374,141602.0
PENGU,PENGU-USDC,PENGU,1m,1773369120000,0.007375,0.007375,0.007375,0.007375,9399.0
PENGU,PENGU-USDC,PENGU,1m,1773369180000,0.007371,0.007373,0.007371,0.007373,67638.0
PENGU,PENGU-USDC,PENGU,1m,1773369240000,0.007376,0.007376,0.007368,0.007368,353295.0
PENGU,PENGU-USDC,PENGU,1m,1773369300000,0.007364,0.007364,0.007364,0.007364,2277.0
PENGU,PENGU-USDC,PENGU,1m,1773369360000,0.007364,0.007365,0.007364,0.007365,142274.0
PENGU,PENGU-USDC,PENGU,1m,1773369420000,0.007375,0.007375,0.007375,0.007375,21124.0
PENGU,PENGU-USDC,PENGU,1m,1773369480000,0.00738,0.007382,0.007372,0.007372,24661.0
PENGU,PENGU-USDC,PENGU,1m,1773369540000,0.007361,0.007361,0.007355,0.007355,14333.0
PENGU,PENGU-USDC,PENGU,1m,1773369600000,0.007352,0.007352,0.007343,0.007351,20809.0
PENGU,PENGU-USDC,PENGU,1m,1773369660000,0.007358,0.007358,0.007358,0.007358,5203.0
